date,league,season,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,source_file
2025-11-02,Ligue 1,25-26,Rennes,Strasbourg,4,1,H,13.0,20.0,6.0,2.0,6.0,5.0,15.0,9.0,1.0,1.0,0.0,0.0,2.25,3.6,3.0,Le Championnat\25-26.csv
2025-11-02,Ligue 1,25-26,Toulouse,Le Havre,0,0,D,18.0,9.0,2.0,3.0,10.0,2.0,12.0,14.0,1.0,2.0,0.0,0.0,1.75,3.7,4.75,Le Championnat\25-26.csv
2025-11-02,Premier League,25-26,Man City,Bournemouth,3,1,H,15.0,8.0,8.0,5.0,10.0,4.0,8.0,11.0,2.0,2.0,0.0,0.0,1.5,4.75,5.75,Premier League\25-26.csv
2025-11-02,Premier League,25-26,West Ham,Newcastle,3,1,H,15.0,12.0,9.0,4.0,7.0,6.0,5.0,10.0,1.0,2.0,0.0,0.0,5.25,4.0,1.62,Premier League\25-26.csv
2025-11-02,Serie A,25-26,Fiorentina,Lecce,0,1,A,15.0,11.0,4.0,4.0,4.0,4.0,14.0,21.0,4.0,1.0,0.0,0.0,1.62,3.8,5.75,Seire\25-26.csv
2025-11-02,Serie A,25-26,Milan,Roma,1,0,H,17.0,20.0,8.0,6.0,7.0,8.0,12.0,13.0,1.0,5.0,0.0,0.0,2.2,3.0,3.7,Seire\25-26.csv
2025-11-02,Serie A,25-26,Parma,Bologna,1,3,A,7.0,22.0,1.0,6.0,1.0,5.0,16.0,15.0,3.0,2.0,1.0,0.0,4.2,3.0,2.05,Seire\25-26.csv
2025-11-02,Serie A,25-26,Torino,Pisa,2,2,D,15.0,11.0,3.0,3.0,4.0,2.0,14.0,8.0,2.0,1.0,0.0,0.0,1.95,3.25,4.33,Seire\25-26.csv
2025-11-02,Serie A,25-26,Verona,Inter,1,2,A,8.0,21.0,2.0,6.0,4.0,8.0,15.0,4.0,2.0,1.0,0.0,0.0,7.5,4.5,1.42,Seire\25-26.csv
2025-11-03,La Liga,25-26,Oviedo,Osasuna,0,0,D,8.0,11.0,2.0,5.0,4.0,2.0,17.0,17.0,3.0,1.0,0.0,0.0,3.0,3.1,2.5,La Liga Primera Division\25-26.csv
2025-11-03,Premier League,25-26,Sunderland,Everton,1,1,D,17.0,8.0,3.0,2.0,4.0,1.0,10.0,12.0,3.0,2.0,0.0,0.0,2.7,3.2,2.7,Premier League\25-26.csv
2025-11-03,Serie A,25-26,Lazio,Cagliari,2,0,H,8.0,17.0,3.0,5.0,7.0,5.0,8.0,18.0,0.0,2.0,0.0,0.0,1.53,3.8,7.0,Seire\25-26.csv
2025-11-03,Serie A,25-26,Sassuolo,Genoa,1,2,A,13.0,16.0,4.0,5.0,3.0,7.0,13.0,13.0,1.0,3.0,0.0,0.0,2.45,3.0,3.2,Seire\25-26.csv
2025-11-07,Bundesliga,25-26,Werder Bremen,Wolfsburg,2,1,H,20.0,7.0,7.0,4.0,13.0,3.0,13.0,8.0,2.0,0.0,0.0,0.0,2.15,3.6,3.1,Bundesliga\25-26.csv
2025-11-07,La Liga,25-26,Elche,Sociedad,1,1,D,12.0,13.0,3.0,5.0,1.0,3.0,14.0,15.0,1.0,3.0,0.0,0.0,2.7,3.2,2.7,La Liga Primera Division\25-26.csv
2025-11-07,Ligue 1,25-26,Paris FC,Rennes,0,1,A,19.0,10.0,4.0,3.0,8.0,9.0,9.0,13.0,4.0,2.0,0.0,0.0,2.2,3.5,3.2,Le Championnat\25-26.csv
2025-11-07,Serie A,25-26,Pisa,Cremonese,1,0,H,14.0,13.0,6.0,3.0,4.0,5.0,11.0,17.0,4.0,2.0,0.0,0.0,2.25,3.1,3.4,Seire\25-26.csv
2025-11-08,Bundesliga,25-26,Hamburg,Dortmund,1,1,D,9.0,17.0,3.0,1.0,2.0,6.0,14.0,8.0,1.0,1.0,0.0,0.0,4.33,4.2,1.7,Bundesliga\25-26.csv
2025-11-08,Bundesliga,25-26,Hoffenheim,RB Leipzig,3,1,H,12.0,17.0,4.0,5.0,5.0,5.0,13.0,5.0,3.0,2.0,0.0,0.0,2.6,3.9,2.4,Bundesliga\25-26.csv
2025-11-08,Bundesliga,25-26,Leverkusen,Heidenheim,6,0,H,25.0,1.0,10.0,0.0,11.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,1.4,5.0,6.5,Bundesliga\25-26.csv
2025-11-08,Bundesliga,25-26,M'gladbach,FC Koln,3,1,H,9.0,19.0,4.0,5.0,2.0,6.0,11.0,13.0,2.0,3.0,0.0,0.0,2.2,3.6,3.1,Bundesliga\25-26.csv
2025-11-08,Bundesliga,25-26,Union Berlin,Bayern Munich,2,2,D,12.0,12.0,4.0,4.0,6.0,5.0,8.0,8.0,2.0,4.0,0.0,0.0,13.0,7.0,1.2,Bundesliga\25-26.csv
2025-11-08,La Liga,25-26,Ath Madrid,Levante,3,1,H,25.0,6.0,10.0,3.0,21.0,4.0,5.0,6.0,3.0,1.0,0.0,0.0,1.22,6.5,12.0,La Liga Primera Division\25-26.csv
2025-11-08,La Liga,25-26,Espanol,Villarreal,0,2,A,14.0,9.0,3.0,3.0,4.0,2.0,9.0,9.0,0.0,2.0,0.0,0.0,2.8,3.5,2.38,La Liga Primera Division\25-26.csv
2025-11-08,La Liga,25-26,Girona,Alaves,1,0,H,10.0,14.0,2.0,5.0,6.0,1.0,9.0,15.0,0.0,3.0,0.0,0.0,2.4,3.25,3.0,La Liga Primera Division\25-26.csv
2025-11-08,La Liga,25-26,Sevilla,Osasuna,1,0,H,10.0,9.0,4.0,3.0,5.0,6.0,21.0,13.0,5.0,3.0,0.0,0.0,2.15,3.3,3.5,La Liga Primera Division\25-26.csv
2025-11-08,Ligue 1,25-26,Le Havre,Nantes,1,1,D,17.0,5.0,4.0,2.0,8.0,3.0,15.0,13.0,3.0,3.0,0.0,0.0,1.9,3.3,4.5,Le Championnat\25-26.csv
2025-11-08,Ligue 1,25-26,Marseille,Brest,3,0,H,19.0,4.0,7.0,2.0,6.0,2.0,12.0,10.0,0.0,1.0,0.0,0.0,1.44,4.75,6.5,Le Championnat\25-26.csv
2025-11-08,Ligue 1,25-26,Monaco,Lens,1,4,A,16.0,20.0,6.0,12.0,5.0,4.0,15.0,19.0,1.0,2.0,1.0,0.0,2.05,3.9,3.2,Le Championnat\25-26.csv
2025-11-08,Premier League,25-26,Chelsea,Wolves,3,0,H,20.0,3.0,8.0,0.0,10.0,1.0,12.0,14.0,1.0,2.0,0.0,0.0,1.36,4.75,8.5,Premier League\25-26.csv
2025-11-08,Premier League,25-26,Everton,Fulham,2,0,H,14.0,8.0,5.0,4.0,7.0,5.0,11.0,14.0,2.0,2.0,0.0,0.0,2.2,3.3,3.4,Premier League\25-26.csv
2025-11-08,Premier League,25-26,Sunderland,Arsenal,2,2,D,6.0,17.0,2.0,7.0,2.0,2.0,13.0,13.0,2.0,1.0,0.0,0.0,7.5,5.0,1.38,Premier League\25-26.csv
2025-11-08,Premier League,25-26,Tottenham,Man United,2,2,D,10.0,5.0,4.0,2.0,5.0,3.0,10.0,8.0,5.0,1.0,0.0,0.0,2.63,3.6,2.5,Premier League\25-26.csv
2025-11-08,Premier League,25-26,West Ham,Burnley,3,2,H,15.0,16.0,6.0,7.0,7.0,4.0,15.0,13.0,2.0,2.0,0.0,0.0,1.91,3.5,4.0,Premier League\25-26.csv
2025-11-08,Serie A,25-26,Como,Cagliari,0,0,D,10.0,4.0,6.0,2.0,10.0,0.0,21.0,15.0,3.0,1.0,0.0,0.0,1.48,4.5,6.5,Seire\25-26.csv
2025-11-08,Serie A,25-26,Juventus,Torino,0,0,D,22.0,8.0,6.0,3.0,6.0,2.0,9.0,4.0,0.0,1.0,0.0,0.0,1.5,4.1,7.0,Seire\25-26.csv
2025-11-08,Serie A,25-26,Lecce,Verona,0,0,D,11.0,5.0,6.0,2.0,7.0,2.0,10.0,18.0,1.0,4.0,0.0,0.0,2.75,2.9,2.9,Seire\25-26.csv
2025-11-08,Serie A,25-26,Parma,Milan,2,2,D,14.0,10.0,4.0,5.0,4.0,3.0,14.0,10.0,1.0,1.0,0.0,0.0,5.75,4.0,1.57,Seire\25-26.csv
2025-11-09,Bundesliga,25-26,Ein Frankfurt,Mainz,1,0,H,14.0,3.0,4.0,0.0,4.0,3.0,8.0,14.0,0.0,5.0,0.0,0.0,1.83,4.0,3.9,Bundesliga\25-26.csv
2025-11-09,Bundesliga,25-26,Freiburg,St Pauli,2,1,H,8.0,7.0,4.0,2.0,9.0,3.0,8.0,12.0,2.0,2.0,0.0,0.0,1.83,3.5,4.5,Bundesliga\25-26.csv
2025-11-09,Bundesliga,25-26,Stuttgart,Augsburg,3,2,H,17.0,17.0,6.0,6.0,4.0,4.0,13.0,10.0,2.0,3.0,0.0,0.0,1.55,4.33,5.75,Bundesliga\25-26.csv
2025-11-09,La Liga,25-26,Ath Bilbao,Oviedo,1,0,H,21.0,5.0,7.0,2.0,7.0,4.0,12.0,8.0,1.0,1.0,0.0,0.0,1.5,3.8,8.0,La Liga Primera Division\25-26.csv
2025-11-09,La Liga,25-26,Celta,Barcelona,2,4,A,5.0,21.0,3.0,9.0,2.0,5.0,13.0,10.0,1.0,5.0,0.0,1.0,4.5,4.2,1.65,La Liga Primera Division\25-26.csv
2025-11-09,La Liga,25-26,Mallorca,Getafe,1,0,H,6.0,14.0,4.0,3.0,1.0,14.0,15.0,8.0,0.0,2.0,0.0,0.0,2.5,2.9,3.2,La Liga Primera Division\25-26.csv
2025-11-09,La Liga,25-26,Valencia,Betis,1,1,D,17.0,9.0,4.0,2.0,7.0,2.0,13.0,10.0,3.0,3.0,0.0,0.0,3.3,3.4,2.2,La Liga Primera Division\25-26.csv
2025-11-09,La Liga,25-26,Vallecano,Real Madrid,0,0,D,13.0,21.0,2.0,5.0,5.0,8.0,17.0,7.0,3.0,2.0,0.0,0.0,5.25,5.0,1.5,La Liga Primera Division\25-26.csv
2025-11-09,Ligue 1,25-26,Angers,Auxerre,2,0,H,9.0,12.0,5.0,5.0,3.0,3.0,19.0,14.0,2.0,2.0,0.0,0.0,2.55,3.1,2.9,Le Championnat\25-26.csv
2025-11-09,Ligue 1,25-26,Lorient,Toulouse,1,1,D,10.0,6.0,2.0,2.0,6.0,4.0,6.0,18.0,0.0,4.0,0.0,0.0,3.0,3.3,2.4,Le Championnat\25-26.csv
2025-11-09,Ligue 1,25-26,Lyon,Paris SG,2,3,A,9.0,9.0,2.0,4.0,5.0,5.0,10.0,8.0,5.0,2.0,1.0,0.0,4.2,3.9,1.8,Le Championnat\25-26.csv
2025-11-09,Ligue 1,25-26,Metz,Nice,2,1,H,9.0,11.0,2.0,4.0,6.0,3.0,12.0,19.0,2.0,4.0,0.0,0.0,3.3,3.6,2.1,Le Championnat\25-26.csv
2025-11-09,Ligue 1,25-26,Strasbourg,Lille,2,0,H,5.0,7.0,2.0,4.0,1.0,4.0,9.0,20.0,4.0,3.0,0.0,1.0,2.63,3.5,2.55,Le Championnat\25-26.csv
2025-11-09,Premier League,25-26,Aston Villa,Bournemouth,4,0,H,16.0,13.0,8.0,4.0,6.0,9.0,8.0,20.0,2.0,2.0,0.0,0.0,2.2,3.4,3.25,Premier League\25-26.csv
2025-11-09,Premier League,25-26,Brentford,Newcastle,3,1,H,15.0,5.0,7.0,1.0,6.0,2.0,10.0,13.0,2.0,1.0,0.0,0.0,2.8,3.5,2.45,Premier League\25-26.csv
2025-11-09,Premier League,25-26,Crystal Palace,Brighton,0,0,D,10.0,7.0,2.0,3.0,4.0,8.0,10.0,12.0,1.0,4.0,0.0,0.0,2.25,3.5,3.1,Premier League\25-26.csv
2025-11-09,Premier League,25-26,Man City,Liverpool,3,0,H,14.0,7.0,6.0,1.0,7.0,7.0,14.0,15.0,2.0,4.0,0.0,0.0,1.9,3.9,3.7,Premier League\25-26.csv
2025-11-09,Premier League,25-26,Nott'm Forest,Leeds,3,1,H,14.0,10.0,6.0,3.0,6.0,4.0,10.0,11.0,2.0,1.0,0.0,0.0,2.25,3.25,3.3,Premier League\25-26.csv
2025-11-09,Serie A,25-26,Atalanta,Sassuolo,0,3,A,14.0,8.0,2.0,4.0,4.0,1.0,9.0,8.0,0.0,2.0,0.0,0.0,1.44,4.5,7.0,Seire\25-26.csv
2025-11-09,Serie A,25-26,Bologna,Napoli,2,0,H,11.0,4.0,4.0,1.0,5.0,4.0,14.0,15.0,1.0,3.0,0.0,0.0,3.0,3.1,2.55,Seire\25-26.csv
2025-11-09,Serie A,25-26,Genoa,Fiorentina,2,2,D,10.0,7.0,6.0,3.0,3.0,7.0,20.0,15.0,2.0,3.0,0.0,0.0,2.75,3.0,2.75,Seire\25-26.csv
2025-11-09,Serie A,25-26,Inter,Lazio,2,0,H,8.0,8.0,3.0,5.0,3.0,1.0,26.0,11.0,3.0,1.0,0.0,0.0,1.36,5.0,8.0,Seire\25-26.csv
2025-11-09,Serie A,25-26,Roma,Udinese,2,0,H,13.0,10.0,4.0,4.0,3.0,4.0,13.0,14.0,2.0,1.0,0.0,0.0,1.55,4.0,6.25,Seire\25-26.csv
2025-11-21,Bundesliga,25-26,Mainz,Hoffenheim,1,1,D,17.0,19.0,3.0,5.0,7.0,4.0,13.0,13.0,3.0,2.0,1.0,0.0,2.6,3.6,2.7,Bundesliga\25-26.csv
2025-11-21,La Liga,25-26,Valencia,Levante,1,0,H,14.0,8.0,3.0,1.0,7.0,0.0,16.0,15.0,4.0,3.0,0.0,0.0,2.0,3.5,3.7,La Liga Primera Division\25-26.csv
2025-11-21,Ligue 1,25-26,Nice,Marseille,1,5,A,15.0,13.0,7.0,11.0,8.0,6.0,9.0,10.0,2.0,2.0,0.0,0.0,3.8,3.75,1.91,Le Championnat\25-26.csv
2025-11-22,Bundesliga,25-26,Augsburg,Hamburg,1,0,H,13.0,15.0,6.0,6.0,4.0,3.0,13.0,10.0,2.0,3.0,1.0,0.0,2.35,3.5,2.9,Bundesliga\25-26.csv
2025-11-22,Bundesliga,25-26,Bayern Munich,Freiburg,6,2,H,22.0,8.0,8.0,2.0,3.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,1.17,8.0,13.0,Bundesliga\25-26.csv
2025-11-22,Bundesliga,25-26,Dortmund,Stuttgart,3,3,D,14.0,16.0,6.0,6.0,2.0,4.0,12.0,10.0,1.0,1.0,0.0,0.0,1.75,4.0,4.33,Bundesliga\25-26.csv
2025-11-22,Bundesliga,25-26,FC Koln,Ein Frankfurt,3,4,A,11.0,11.0,5.0,7.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,3.75,2.2,Bundesliga\25-26.csv
2025-11-22,Bundesliga,25-26,Heidenheim,M'gladbach,0,3,A,7.0,16.0,2.0,4.0,4.0,5.0,13.0,12.0,2.0,0.0,0.0,0.0,3.2,3.6,2.15,Bundesliga\25-26.csv
2025-11-22,Bundesliga,25-26,Wolfsburg,Leverkusen,1,3,A,21.0,7.0,10.0,3.0,9.0,1.0,12.0,7.0,2.0,1.0,0.0,0.0,3.5,3.75,2.0,Bundesliga\25-26.csv
2025-11-22,La Liga,25-26,Alaves,Celta,0,1,A,5.0,7.0,2.0,4.0,4.0,2.0,21.0,15.0,2.0,2.0,0.0,0.0,2.6,3.0,2.9,La Liga Primera Division\25-26.csv
2025-11-22,La Liga,25-26,Barcelona,Ath Bilbao,4,0,H,19.0,13.0,7.0,2.0,5.0,7.0,9.0,9.0,0.0,2.0,0.0,1.0,1.36,5.5,7.0,La Liga Primera Division\25-26.csv
2025-11-22,La Liga,25-26,Osasuna,Sociedad,1,3,A,14.0,19.0,4.0,9.0,3.0,3.0,13.0,7.0,3.0,2.0,1.0,0.0,2.8,3.1,2.7,La Liga Primera Division\25-26.csv
2025-11-22,La Liga,25-26,Villarreal,Mallorca,2,1,H,14.0,9.0,7.0,3.0,3.0,1.0,17.0,8.0,2.0,2.0,0.0,0.0,1.44,4.75,7.0,La Liga Primera Division\25-26.csv
2025-11-22,Ligue 1,25-26,Lens,Strasbourg,1,0,H,13.0,7.0,5.0,1.0,3.0,1.0,13.0,13.0,2.0,3.0,1.0,1.0,2.05,3.75,3.4,Le Championnat\25-26.csv
2025-11-22,Ligue 1,25-26,Paris SG,Le Havre,3,0,H,31.0,12.0,11.0,4.0,6.0,4.0,10.0,8.0,2.0,1.0,0.0,0.0,1.18,7.5,12.0,Le Championnat\25-26.csv
2025-11-22,Ligue 1,25-26,Rennes,Monaco,4,1,H,17.0,13.0,9.0,3.0,4.0,6.0,3.0,13.0,0.0,1.0,0.0,1.0,2.63,3.7,2.45,Le Championnat\25-26.csv
2025-11-22,Premier League,25-26,Bournemouth,West Ham,2,2,D,28.0,5.0,10.0,2.0,9.0,2.0,9.0,10.0,3.0,2.0,0.0,0.0,1.62,4.2,4.75,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Brighton,Brentford,2,1,H,14.0,10.0,5.0,4.0,7.0,4.0,10.0,9.0,4.0,2.0,0.0,0.0,1.91,3.6,4.0,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Burnley,Chelsea,0,2,A,8.0,15.0,2.0,5.0,1.0,9.0,13.0,8.0,2.0,3.0,0.0,0.0,6.25,4.5,1.48,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Fulham,Sunderland,1,0,H,24.0,4.0,6.0,2.0,7.0,4.0,5.0,13.0,3.0,3.0,0.0,0.0,2.1,3.25,3.75,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Liverpool,Nott'm Forest,0,3,A,21.0,15.0,4.0,7.0,8.0,6.0,11.0,8.0,2.0,0.0,0.0,0.0,1.44,5.0,6.25,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Newcastle,Man City,2,1,H,9.0,17.0,5.0,4.0,5.0,9.0,13.0,8.0,1.0,3.0,0.0,0.0,3.6,3.8,1.95,Premier League\25-26.csv
2025-11-22,Premier League,25-26,Wolves,Crystal Palace,0,2,A,8.0,10.0,1.0,4.0,1.0,4.0,13.0,9.0,2.0,3.0,0.0,0.0,3.8,3.6,1.95,Premier League\25-26.csv
2025-11-22,Serie A,25-26,Cagliari,Genoa,3,3,D,11.0,13.0,5.0,8.0,6.0,2.0,22.0,16.0,4.0,3.0,0.0,1.0,2.88,3.0,2.75,Seire\25-26.csv
2025-11-22,Serie A,25-26,Fiorentina,Juventus,1,1,D,11.0,17.0,2.0,4.0,7.0,3.0,11.0,18.0,2.0,3.0,0.0,0.0,3.9,3.4,2.0,Seire\25-26.csv
2025-11-22,Serie A,25-26,Napoli,Atalanta,3,1,H,11.0,14.0,6.0,3.0,5.0,3.0,11.0,12.0,1.0,2.0,0.0,0.0,2.25,3.25,3.4,Seire\25-26.csv
2025-11-22,Serie A,25-26,Udinese,Bologna,0,3,A,12.0,10.0,3.0,5.0,7.0,2.0,19.0,16.0,0.0,1.0,0.0,0.0,3.75,3.2,2.1,Seire\25-26.csv
2025-11-23,Bundesliga,25-26,RB Leipzig,Werder Bremen,2,0,H,22.0,15.0,13.0,6.0,13.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0,1.45,5.0,6.0,Bundesliga\25-26.csv
2025-11-23,Bundesliga,25-26,St Pauli,Union Berlin,0,1,A,12.0,8.0,3.0,3.0,8.0,2.0,10.0,8.0,1.0,1.0,0.0,0.0,2.45,3.3,2.9,Bundesliga\25-26.csv
2025-11-23,La Liga,25-26,Betis,Girona,1,1,D,23.0,11.0,7.0,4.0,8.0,0.0,10.0,16.0,3.0,4.0,1.0,0.0,1.53,4.33,5.75,La Liga Primera Division\25-26.csv
2025-11-23,La Liga,25-26,Elche,Real Madrid,2,2,D,15.0,20.0,6.0,7.0,2.0,8.0,10.0,8.0,4.0,0.0,1.0,0.0,7.0,5.25,1.38,La Liga Primera Division\25-26.csv
2025-11-23,La Liga,25-26,Getafe,Ath Madrid,0,1,A,9.0,13.0,1.0,6.0,6.0,7.0,9.0,17.0,2.0,3.0,0.0,0.0,5.25,3.5,1.73,La Liga Primera Division\25-26.csv
2025-11-23,La Liga,25-26,Oviedo,Vallecano,0,0,D,8.0,11.0,3.0,3.0,5.0,6.0,11.0,13.0,1.0,2.0,1.0,1.0,3.5,3.2,2.2,La Liga Primera Division\25-26.csv
2025-11-23,Ligue 1,25-26,Auxerre,Lyon,0,0,D,12.0,16.0,5.0,7.0,7.0,11.0,10.0,11.0,1.0,3.0,0.0,0.0,3.9,3.4,2.0,Le Championnat\25-26.csv
2025-11-23,Ligue 1,25-26,Brest,Metz,3,2,H,20.0,7.0,7.0,3.0,6.0,2.0,11.0,8.0,2.0,3.0,0.0,0.0,1.8,3.75,4.33,Le Championnat\25-26.csv
2025-11-23,Ligue 1,25-26,Lille,Paris FC,4,2,H,17.0,6.0,10.0,3.0,9.0,4.0,9.0,12.0,1.0,2.0,0.0,0.0,1.62,4.0,5.5,Le Championnat\25-26.csv
2025-11-23,Ligue 1,25-26,Nantes,Lorient,1,1,D,9.0,7.0,1.0,1.0,1.0,1.0,17.0,17.0,1.0,1.0,0.0,0.0,2.63,3.3,2.7,Le Championnat\25-26.csv
2025-11-23,Ligue 1,25-26,Toulouse,Angers,0,1,A,25.0,6.0,6.0,2.0,11.0,1.0,15.0,15.0,1.0,3.0,0.0,0.0,1.6,3.8,6.0,Le Championnat\25-26.csv
2025-11-23,Premier League,25-26,Arsenal,Tottenham,4,1,H,17.0,3.0,8.0,2.0,4.0,1.0,11.0,15.0,1.0,3.0,0.0,0.0,1.42,4.75,7.5,Premier League\25-26.csv
2025-11-23,Premier League,25-26,Leeds,Aston Villa,1,2,A,14.0,14.0,5.0,3.0,3.0,3.0,18.0,16.0,5.0,1.0,0.0,0.0,3.0,3.3,2.4,Premier League\25-26.csv
2025-11-23,Serie A,25-26,Cremonese,Roma,1,3,A,9.0,12.0,4.0,6.0,3.0,5.0,12.0,16.0,2.0,2.0,0.0,0.0,6.0,3.75,1.62,Seire\25-26.csv
2025-11-23,Serie A,25-26,Inter,Milan,0,1,A,20.0,7.0,6.0,3.0,9.0,1.0,7.0,9.0,1.0,2.0,0.0,0.0,1.9,3.5,4.0,Seire\25-26.csv
2025-11-23,Serie A,25-26,Lazio,Lecce,2,0,H,19.0,5.0,9.0,1.0,8.0,2.0,8.0,13.0,1.0,1.0,0.0,0.0,1.62,3.7,6.25,Seire\25-26.csv
2025-11-23,Serie A,25-26,Verona,Parma,1,2,A,10.0,15.0,2.0,7.0,4.0,4.0,24.0,6.0,4.0,3.0,0.0,0.0,2.25,3.0,3.6,Seire\25-26.csv
2025-11-24,La Liga,25-26,Espanol,Sevilla,2,1,H,8.0,22.0,5.0,6.0,4.0,13.0,18.0,7.0,4.0,1.0,0.0,0.0,2.05,3.3,3.8,La Liga Primera Division\25-26.csv
2025-11-24,Premier League,25-26,Man United,Everton,0,1,A,25.0,3.0,6.0,1.0,9.0,1.0,12.0,9.0,2.0,0.0,0.0,1.0,1.75,4.0,4.33,Premier League\25-26.csv
2025-11-24,Serie A,25-26,Sassuolo,Pisa,2,2,D,22.0,10.0,7.0,3.0,5.0,2.0,10.0,10.0,2.0,1.0,0.0,0.0,2.1,3.2,3.75,Seire\25-26.csv
2025-11-24,Serie A,25-26,Torino,Como,1,5,A,10.0,15.0,2.0,7.0,3.0,4.0,6.0,9.0,0.0,1.0,0.0,0.0,3.5,3.25,2.2,Seire\25-26.csv
2025-11-28,Bundesliga,25-26,M'gladbach,RB Leipzig,0,0,D,8.0,20.0,1.0,4.0,5.0,6.0,9.0,9.0,0.0,3.0,0.0,0.0,2.88,3.7,2.3,Bundesliga\25-26.csv
2025-11-28,La Liga,25-26,Getafe,Elche,1,0,H,15.0,9.0,6.0,4.0,3.0,5.0,18.0,11.0,2.0,2.0,0.0,0.0,2.25,2.88,3.8,La Liga Primera Division\25-26.csv
2025-11-28,Ligue 1,25-26,Metz,Rennes,0,1,A,16.0,9.0,5.0,2.0,6.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,3.6,1.85,Le Championnat\25-26.csv
2025-11-28,Serie A,25-26,Como,Sassuolo,2,0,H,18.0,12.0,13.0,5.0,4.0,4.0,11.0,7.0,2.0,1.0,0.0,0.0,1.73,3.6,5.0,Seire\25-26.csv
2025-11-29,Bundesliga,25-26,Bayern Munich,St Pauli,3,1,H,19.0,10.0,4.0,1.0,10.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,1.1,10.0,21.0,Bundesliga\25-26.csv
2025-11-29,Bundesliga,25-26,Hoffenheim,Augsburg,3,0,H,17.0,14.0,3.0,4.0,7.0,2.0,17.0,9.0,1.0,0.0,0.0,0.0,1.67,4.33,4.5,Bundesliga\25-26.csv
2025-11-29,Bundesliga,25-26,Leverkusen,Dortmund,1,2,A,14.0,7.0,4.0,4.0,10.0,3.0,7.0,9.0,3.0,4.0,0.0,0.0,2.55,3.6,2.63,Bundesliga\25-26.csv
2025-11-29,Bundesliga,25-26,Union Berlin,Heidenheim,1,2,A,9.0,10.0,2.0,2.0,5.0,5.0,13.0,10.0,3.0,2.0,0.0,0.0,1.67,4.0,5.0,Bundesliga\25-26.csv
2025-11-29,Bundesliga,25-26,Werder Bremen,FC Koln,1,1,D,17.0,10.0,4.0,2.0,4.0,0.0,11.0,11.0,2.0,4.0,1.0,0.0,2.25,3.8,2.9,Bundesliga\25-26.csv
2025-11-29,La Liga,25-26,Ath Madrid,Oviedo,2,0,H,14.0,12.0,8.0,1.0,7.0,2.0,5.0,8.0,0.0,1.0,0.0,0.0,1.2,6.25,17.0,La Liga Primera Division\25-26.csv
2025-11-29,La Liga,25-26,Barcelona,Alaves,3,1,H,18.0,9.0,6.0,2.0,5.0,4.0,10.0,17.0,2.0,3.0,0.0,0.0,1.2,7.0,13.0,La Liga Primera Division\25-26.csv
2025-11-29,La Liga,25-26,Levante,Ath Bilbao,0,2,A,11.0,14.0,4.0,4.0,4.0,2.0,11.0,19.0,3.0,2.0,0.0,0.0,3.5,3.3,2.15,La Liga Primera Division\25-26.csv
2025-11-29,La Liga,25-26,Mallorca,Osasuna,2,2,D,7.0,14.0,4.0,2.0,2.0,8.0,10.0,15.0,3.0,4.0,0.0,0.0,2.35,3.0,3.4,La Liga Primera Division\25-26.csv
2025-11-29,Ligue 1,25-26,Marseille,Toulouse,2,2,D,20.0,6.0,5.0,4.0,9.0,1.0,7.0,10.0,2.0,1.0,0.0,0.0,1.6,3.9,6.0,Le Championnat\25-26.csv
2025-11-29,Ligue 1,25-26,Monaco,Paris SG,1,0,H,10.0,17.0,5.0,4.0,4.0,4.0,10.0,13.0,3.0,1.0,1.0,0.0,5.0,4.33,1.6,Le Championnat\25-26.csv
2025-11-29,Ligue 1,25-26,Paris FC,Auxerre,1,1,D,11.0,11.0,2.0,3.0,4.0,3.0,11.0,17.0,2.0,1.0,0.0,0.0,1.8,3.6,4.5,Le Championnat\25-26.csv
2025-11-29,Premier League,25-26,Brentford,Burnley,3,1,H,14.0,6.0,4.0,2.0,5.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0,1.45,4.5,7.0,Premier League\25-26.csv
2025-11-29,Premier League,25-26,Everton,Newcastle,1,4,A,10.0,13.0,2.0,8.0,8.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,2.8,3.25,2.63,Premier League\25-26.csv
2025-11-29,Premier League,25-26,Man City,Leeds,3,2,H,18.0,9.0,9.0,4.0,8.0,1.0,17.0,11.0,4.0,1.0,0.0,0.0,1.22,6.5,12.0,Premier League\25-26.csv
