date,league,home_team,away_team,market_H,market_D,market_A,nomarket_H,nomarket_D,nomarket_A,poisson_home_xg,poisson_away_xg,poisson_diff,market_pick,nomarket_pick,market_confidence,nomarket_confidence,models_agree,market_nomarket_disagree,actual_result,home_odds,draw_odds,away_odds
2023-09-16,Premier League,Fulham,Luton,0.5853242566626471,0.2503226339220061,0.1643531094153467,0.4395854363075935,0.2794324167522202,0.2809821469401862,1.8209567864678773,0.96963351721019,-0.8513232692576875,H,H,0.5853242566626471,0.4395854363075935,True,False,H,1.67,3.75,5.5
2023-09-16,Premier League,Aston Villa,Crystal Palace,0.5008962446354949,0.2762460423815237,0.2228577129829814,0.4177152077346159,0.3050842429500533,0.2772005493153307,1.6513400146142996,1.1594048228738008,-0.4919351917404988,H,H,0.5008962446354949,0.4177152077346159,True,False,H,1.91,3.6,4.0
2023-09-16,Ligue 1,Rennes,Lille,0.4445803111594866,0.2837315343239136,0.2716881545165996,0.433685912034671,0.2513750897755503,0.3149389981897788,1.6119535523352784,1.2554461735011624,-0.356507378834116,H,H,0.4445803111594866,0.433685912034671,True,False,D,2.1,3.6,3.3
2023-09-16,La Liga,Valencia,Ath Madrid,0.2262897821621109,0.2876658611555686,0.4860443566823204,0.1538463790657313,0.2483126736381207,0.5978409472961479,1.090731900068682,1.5678824178533834,0.4771505177847015,A,A,0.4860443566823204,0.5978409472961479,True,False,H,3.8,3.3,2.05
2023-09-16,La Liga,Celta,Mallorca,0.4724671973107853,0.3092851526657766,0.218247650023438,0.4145073129208794,0.305671891892874,0.2798207951862465,1.447076586339636,1.0528389614412612,-0.3942376248983747,H,H,0.4724671973107853,0.4145073129208794,True,False,A,2.0,3.1,4.33
2023-09-16,La Liga,Barcelona,Betis,0.7150671702516787,0.1747772018767043,0.1101556278716171,0.6848375018746277,0.2025777566997319,0.1125847414256403,2.355195263511693,0.8363222057087568,-1.5188730578029364,H,H,0.7150671702516787,0.6848375018746277,True,False,H,1.36,5.25,7.5
2023-09-16,La Liga,Ath Bilbao,Cadiz,0.6425923252918002,0.2243876897255108,0.133019984982689,0.4525531273103697,0.3166744959591057,0.2307723767305247,1.835823557543896,0.7935451181776997,-1.0422784393661964,H,H,0.6425923252918002,0.4525531273103697,True,False,H,1.53,4.0,7.0
2023-09-16,Bundesliga,Wolfsburg,Union Berlin,0.4125544265419221,0.2988455779795866,0.2885999954784912,0.3532395321977646,0.2660685166074001,0.3806919511948353,1.5073380837522157,1.2942947245121663,-0.2130433592400493,H,A,0.4125544265419221,0.3806919511948353,False,True,H,2.25,3.4,3.2
2023-09-16,Bundesliga,RB Leipzig,Augsburg,0.7793010469385824,0.1370763404474266,0.083622612613991,0.7629637649780877,0.1566809920878613,0.0803552429340508,2.738385213298442,0.949354451269593,-1.7890307620288493,H,H,0.7793010469385824,0.7629637649780877,True,False,H,1.25,7.0,10.0
2023-09-16,Bundesliga,Mainz,Stuttgart,0.3445499402914457,0.3015575418963044,0.35389251781225,0.3135640544118874,0.2945167401141579,0.3919192054739547,1.3326151299227127,1.439630119007861,0.1070149890851484,A,A,0.35389251781225,0.3919192054739547,True,False,A,2.63,3.4,2.7
2023-09-16,Bundesliga,Freiburg,Dortmund,0.2735022856804274,0.2673868861305642,0.4591108281890084,0.2409248436805908,0.2657064633286616,0.4933686929907475,1.2680590143382933,1.7386596205317606,0.4706006061934673,A,A,0.4591108281890084,0.4933686929907475,True,False,A,3.1,3.8,2.1
2023-09-16,Bundesliga,FC Koln,Hoffenheim,0.4147913609744456,0.2885384425371364,0.296670196488418,0.4371813169212149,0.2785381151040352,0.2842805679747497,1.494402402919672,1.2242887957712485,-0.2701136071484236,H,H,0.4147913609744456,0.4371813169212149,True,False,A,2.25,3.6,3.1
2023-09-16,Bundesliga,Bochum,Ein Frankfurt,0.3071694660958509,0.286344555902734,0.406485978001415,0.331080239937604,0.3021348989729709,0.3667848610894249,1.212354329291953,1.3926040110736069,0.1802496817816539,A,A,0.406485978001415,0.3667848610894249,True,False,D,2.88,3.6,2.38
2023-09-16,Ligue 1,Lens,Metz,0.6539035283155761,0.2119190521464156,0.1341774195380083,0.7269641290047391,0.192711194069598,0.0803246769256628,1.936979377005605,0.8350108091234439,-1.1019685678821611,H,H,0.6539035283155761,0.7269641290047391,True,False,A,1.5,4.33,6.5
2023-09-17,Premier League,Bournemouth,Chelsea,0.1930696189254448,0.2492973544497108,0.5576330266248444,0.2365828201983518,0.2676582328630849,0.4957589469385632,0.990934561924238,1.8756136068651328,0.8846790449408948,A,A,0.5576330266248444,0.4957589469385632,True,False,D,4.33,3.75,1.8
2023-09-17,Premier League,Everton,Arsenal,0.1370563999391683,0.1943321715743686,0.668611428486463,0.1304408675040078,0.1904721935738115,0.6790869389221806,1.028458374702058,2.3084246160822,1.279966241380142,A,A,0.668611428486463,0.6790869389221806,True,False,A,6.0,4.5,1.5
2023-09-17,Serie A,Cagliari,Udinese,0.3083315354636412,0.3046203585409482,0.3870481059954105,0.2852978878714474,0.3246122253091589,0.3900898868193935,1.1487620211584206,1.3408889913694957,0.192126970211075,A,A,0.3870481059954105,0.3900898868193935,True,False,D,2.88,3.3,2.5
2023-09-17,Ligue 1,Strasbourg,Montpellier,0.3976909105798196,0.2871500040952186,0.3151590853249617,0.3035259799339253,0.3026639637046933,0.3938100563613813,1.3134065029817945,1.274831954168504,-0.0385745488132904,H,A,0.3976909105798196,0.3938100563613813,False,True,D,2.3,3.6,2.9
2023-09-17,Serie A,Frosinone,Sassuolo,0.3172811358597693,0.2984490700857908,0.3842697940544399,0.3602572703822738,0.2753228803119576,0.3644198493057686,1.1910058021852752,1.4267071195252043,0.2357013173399291,A,A,0.3842697940544399,0.3644198493057686,True,False,H,2.8,3.4,2.5
2023-09-17,Serie A,Monza,Lecce,0.4455390086682369,0.294564990362368,0.2598960009693951,0.4073264230882402,0.3160492791302352,0.2766242977815246,1.4686804763291983,1.1551464753871372,-0.3135340009420611,H,H,0.4455390086682369,0.4073264230882402,True,False,D,2.1,3.4,3.5
2023-09-17,Serie A,Roma,Empoli,0.6816304329081835,0.1989637406370119,0.1194058264548047,0.6059538414693515,0.2376166776013634,0.1564294809292852,2.081357265825869,0.878193657065472,-1.203163608760397,H,H,0.6816304329081835,0.6059538414693515,True,False,H,1.44,4.5,7.5
2023-09-17,Serie A,Fiorentina,Atalanta,0.3840082067413113,0.2939544834377027,0.3220373098209859,0.2762675546384835,0.2706547449676403,0.4530777003938761,1.455427535147326,1.4277863501363088,-0.0276411850110172,H,A,0.3840082067413113,0.4530777003938761,False,True,H,2.38,3.5,2.88
2023-09-17,Ligue 1,Reims,Brest,0.5168871116379867,0.2722554813108025,0.2108574070512107,0.3835400404130262,0.2810914162681242,0.3353685433188496,1.569678419399846,1.028526779475484,-0.5411516399243621,H,H,0.5168871116379867,0.3835400404130262,True,False,A,1.85,3.6,4.2
2023-09-17,Bundesliga,Darmstadt,M'gladbach,0.303613980317039,0.290779711617655,0.4056063080653059,0.3171474139498458,0.2836401643371695,0.3992124217129849,1.2161049071382044,1.5128131723597016,0.2967082652214972,A,A,0.4056063080653059,0.3992124217129849,True,False,D,2.9,3.5,2.38
2023-09-17,Ligue 1,Lyon,Le Havre,0.5791527560471404,0.2420574340189035,0.178789809933956,0.47408691076776,0.2824294786586186,0.2434836105736213,1.939053205192241,1.0797052981509356,-0.8593479070413055,H,H,0.5791527560471404,0.47408691076776,True,False,D,1.67,4.0,4.75
2023-09-17,Bundesliga,Heidenheim,Werder Bremen,0.3960920772390717,0.2685887413459677,0.3353191814149606,0.5022473771754854,0.2723878500029739,0.2253647728215406,1.3962445817547953,1.3239679819070806,-0.0722765998477146,H,H,0.3960920772390717,0.5022473771754854,True,False,H,2.3,4.0,2.7
2023-09-17,La Liga,Getafe,Osasuna,0.3463164384936431,0.3310900462618067,0.3225935152445501,0.2891250812389643,0.364615578667126,0.3462593400939097,1.1111643016037165,1.1084215870143366,-0.0027427145893799,H,D,0.3463164384936431,0.364615578667126,False,True,H,2.63,3.0,3.0
2023-09-17,La Liga,Real Madrid,Sociedad,0.5887544834411883,0.2398967389880616,0.1713487775707501,0.6068483564099498,0.2219043347543537,0.1712473088356964,1.81811019777914,0.9585745403230498,-0.8595356574560903,H,H,0.5887544834411883,0.6068483564099498,True,False,H,1.65,4.0,5.0
2023-09-17,Ligue 1,Marseille,Toulouse,0.6598196563518647,0.2021139289988038,0.1380664146493315,0.6922826075146633,0.2067529278881518,0.1009644645971848,2.0839951240217465,0.9165024521553684,-1.167492671866378,H,H,0.6598196563518647,0.6922826075146633,True,False,D,1.5,4.75,6.0
2023-09-17,La Liga,Villarreal,Almeria,0.6760217870538799,0.2001605755211422,0.1238176374249779,0.5662091242342597,0.2530723155265517,0.1807185602391885,2.271435722850708,1.0243503061537256,-1.2470854166969825,H,H,0.6760217870538799,0.5662091242342597,True,False,H,1.44,4.5,7.0
2023-09-17,Ligue 1,Lorient,Monaco,0.2080726119639404,0.253964358452021,0.5379630295840386,0.180244690057375,0.2488691282807,0.570886181661925,1.1010628408732888,1.7909696292676156,0.6899067883943268,A,A,0.5379630295840386,0.570886181661925,True,False,D,4.0,3.75,1.85
2023-09-17,La Liga,Sevilla,Las Palmas,0.6045826531261217,0.2362260629299012,0.1591912839439769,0.4367782736940253,0.3006509239856934,0.2625708023202813,1.6863530299915883,1.014234528905863,-0.6721185010857254,H,H,0.6045826531261217,0.4367782736940253,True,False,H,1.62,4.0,5.5
2023-09-17,Ligue 1,Clermont,Nantes,0.472198071741727,0.2804151208354708,0.2473868074228022,0.5228922996761218,0.2491580597395161,0.2279496405843619,1.6095188145692831,1.150366211348601,-0.4591526032206821,H,H,0.472198071741727,0.5228922996761218,True,False,A,2.0,3.6,3.6
2023-09-18,La Liga,Granada,Girona,0.34124710216063,0.2939477555268037,0.3648051423125662,0.3077205208344288,0.2957717646217033,0.3965077145438678,1.372062627419438,1.3851708716767122,0.013108244257274,A,A,0.3648051423125662,0.3965077145438678,True,False,A,2.63,3.5,2.6
2023-09-18,Premier League,Nott'm Forest,Burnley,0.425074735718197,0.292603086851486,0.282322177430317,0.4574183256577381,0.2923516188311704,0.2502300555110914,1.3871564647502397,1.2471915146624186,-0.139964950087821,H,H,0.425074735718197,0.4574183256577381,True,False,D,2.2,3.5,3.25
2023-09-18,Serie A,Salernitana,Torino,0.2440345434162,0.2994633570262979,0.4565020995575021,0.3194669068698442,0.3053509712991872,0.3751821218309684,1.051005049399128,1.4726567150334475,0.4216516656343194,A,A,0.4565020995575021,0.3751821218309684,True,False,A,3.6,3.25,2.2
2023-09-18,Serie A,Verona,Bologna,0.2848824058888393,0.3026228946191031,0.4124946994920576,0.2295157122259117,0.3451360485565835,0.4253482392175048,1.0696244014823495,1.3854642465665872,0.3158398450842377,A,A,0.4124946994920576,0.4253482392175048,True,False,D,3.1,3.3,2.38
2023-09-22,Serie A,Lecce,Genoa,0.3768621097442934,0.3156958279018096,0.3074420623538969,0.5276516120127686,0.2785076365875232,0.1938407513997082,1.288934067724795,1.1599002349257943,-0.1290338327990006,H,H,0.3768621097442934,0.5276516120127686,True,False,H,2.45,3.2,3.1
2023-09-22,Ligue 1,Monaco,Nice,0.4328881311050514,0.2851879623047883,0.2819239065901602,0.4954905402634756,0.2425180391735024,0.261991420563022,1.5033748205127564,1.2219617269384242,-0.2814130935743322,H,H,0.4328881311050514,0.4954905402634756,True,False,A,2.15,3.6,3.2
2023-09-22,Serie A,Salernitana,Frosinone,0.3619497921397032,0.3128644143046679,0.3251857935556289,0.3873105818915061,0.278032858342128,0.3346565597663659,1.3328347712016797,1.174771558122928,-0.1580632130787516,H,H,0.3619497921397032,0.3873105818915061,True,False,D,2.5,3.2,2.9
2023-09-22,Bundesliga,Stuttgart,Darmstadt,0.6991282255389323,0.1900837102232784,0.1107880642377893,0.5242451991741959,0.2437332903369276,0.2320215104888764,2.314845973751212,0.9357733671895234,-1.3790726065616887,H,H,0.6991282255389323,0.5242451991741959,True,False,H,1.36,4.5,8.0
2023-09-22,La Liga,Alaves,Ath Bilbao,0.207831791815529,0.3044034443123293,0.4877647638721415,0.2069251510560023,0.3219148822299205,0.4711599667140771,0.9220376647158972,1.490344925451257,0.5683072607353599,A,A,0.4877647638721415,0.4711599667140771,True,False,A,4.2,3.0,2.05
2023-09-23,Ligue 1,Nantes,Lorient,0.387137576002575,0.3009598814977259,0.3119025424996991,0.3570661626670721,0.2847718562731303,0.3581619810597976,1.286847285970043,1.156437474515207,-0.130409811454836,H,A,0.387137576002575,0.3581619810597976,False,True,H,2.38,3.4,3.0
2023-09-23,Serie A,Sassuolo,Juventus,0.2054091459380695,0.2415965388145627,0.5529943152473676,0.2162017775550464,0.2242216005275034,0.5595766219174502,1.1885089408917096,1.836107414823859,0.6475984739321494,A,A,0.5529943152473676,0.5595766219174502,True,False,H,4.0,4.0,1.8
2023-09-23,Serie A,Milan,Verona,0.7147216211638759,0.1819285791857233,0.1033497996504007,0.7241876965415103,0.1972199188909242,0.0785923845675655,2.268664544952065,0.8029826565939971,-1.465681888358068,H,H,0.7147216211638759,0.7241876965415103,True,False,H,1.36,4.75,9.0
2023-09-23,Serie A,Lazio,Monza,0.5334727010556372,0.2602860299341204,0.2062412690102425,0.6288019117774996,0.2085203245457236,0.1626777636767767,1.7201696119976546,1.0422290593614625,-0.6779405526361921,H,H,0.5334727010556372,0.6288019117774996,True,False,D,1.8,3.8,4.2
2023-09-23,Premier League,Man City,Nott'm Forest,0.8227575777638259,0.1130198043960735,0.0642226178401005,0.8614673899336189,0.1028317262296444,0.0357008838367366,3.0436261482588605,0.8064969802070048,-2.2371291680518555,H,H,0.8227575777638259,0.8614673899336189,True,False,H,1.14,8.5,15.0
2023-09-23,Premier League,Luton,Wolves,0.2655402077218338,0.2899710114150038,0.4444887808631623,0.4015388104659229,0.2847180030522917,0.3137431864817854,1.1355474808998427,1.4846303134935552,0.3490828325937125,A,H,0.4444887808631623,0.4015388104659229,False,True,D,3.25,3.4,2.2
2023-09-23,Premier League,Crystal Palace,Fulham,0.4981435664148192,0.2859570058250559,0.2158994277601248,0.5296394527089316,0.2519532920406575,0.2184072552504109,1.5263361917629272,0.9576011578274564,-0.5687350339354709,H,H,0.4981435664148192,0.5296394527089316,True,False,D,1.91,3.4,4.2
2023-09-23,Premier League,Burnley,Man United,0.1933650788583157,0.2294746224300811,0.5771602987116031,0.2060299792320999,0.2216190145647018,0.5723510062031982,1.126581058734634,1.8241161216193629,0.6975350628847288,A,A,0.5771602987116031,0.5723510062031982,True,False,A,4.2,4.2,1.73
2023-09-23,Premier League,Brentford,Everton,0.5334727010556372,0.2602860299341204,0.2062412690102425,0.6154480183739278,0.2224903042617363,0.1620616773643358,1.7145084441836502,1.097185637461503,-0.6173228067221472,H,H,0.5334727010556372,0.6154480183739278,True,False,A,1.8,3.8,4.2
2023-09-23,La Liga,Osasuna,Sevilla,0.3473955941044755,0.3210208869474658,0.3315835189480586,0.3459200383024489,0.2735740465002085,0.3805059151973425,1.3081446976511084,1.3718718385208022,0.0637271408696937,H,A,0.3473955941044755,0.3805059151973425,False,True,D,2.6,3.1,2.88
2023-09-23,La Liga,Girona,Mallorca,0.5123116917832355,0.2766229059682079,0.2110654022485565,0.5115518698708071,0.2867207266219023,0.2017274035072906,1.4761552019013042,0.9564654706066348,-0.5196897312946694,H,H,0.5123116917832355,0.5115518698708071,True,False,H,1.85,3.5,4.2
2023-09-23,La Liga,Barcelona,Celta,0.753151696547874,0.1534361129737796,0.0934121904783464,0.7772784668056556,0.15085810752313,0.0718634256712144,2.515046338858465,0.8996733553308591,-1.615372983527606,H,H,0.753151696547874,0.7772784668056556,True,False,H,1.29,6.0,9.0
2023-09-23,La Liga,Almeria,Valencia,0.2924187223680884,0.28430104168547,0.4232802359464415,0.3951258636674167,0.2900055101487877,0.3148686261837956,1.2618234906581616,1.45711545787893,0.1952919672207684,A,H,0.4232802359464415,0.3951258636674167,False,True,D,3.0,3.6,2.3
2023-09-23,Bundesliga,Werder Bremen,FC Koln,0.3568022230998532,0.2864788986819604,0.3567188782181864,0.2673610985924765,0.2815127673389095,0.451126134068614,1.283520401246459,1.410907891204803,0.127387489958344,H,A,0.3568022230998532,0.451126134068614,False,True,H,2.5,3.6,2.6
2023-09-23,Bundesliga,Union Berlin,Hoffenheim,0.456266477452545,0.2819027705868102,0.2618307519606447,0.5636690773415902,0.2437785804030862,0.1925523422553235,1.506743552482785,1.1618273612062853,-0.3449161912764997,H,H,0.456266477452545,0.5636690773415902,True,False,A,2.05,3.6,3.4
2023-09-23,Bundesliga,M'gladbach,RB Leipzig,0.1651844369963675,0.2003643032700352,0.6344512597335971,0.1852138959102,0.2155096579320908,0.5992764461577091,1.2917105011956116,2.4106949176435823,1.1189844164479708,A,A,0.6344512597335971,0.5992764461577091,True,False,A,4.75,4.75,1.57
2023-09-23,Bundesliga,Dortmund,Wolfsburg,0.5825366204334916,0.2403162233869755,0.1771471561795328,0.6674647714427383,0.1997048247613125,0.1328304037959492,2.077883913716819,1.0192642730358523,-1.0586196406809667,H,H,0.5825366204334916,0.6674647714427383,True,False,H,1.65,4.0,4.75
2023-09-23,Bundesliga,Bayern Munich,Bochum,0.8414612039682339,0.1017514189283627,0.0567873771034034,0.7793563925196946,0.151970425150572,0.0686731823297333,3.24276758244216,0.7971249826120826,-2.445642599830077,H,H,0.8414612039682339,0.7793563925196946,True,False,H,1.11,10.0,19.0
2023-09-23,Bundesliga,Augsburg,Mainz,0.3509685929249888,0.2928430502035936,0.3561883568714175,0.3770836237850529,0.2800817577575515,0.3428346184573955,1.3253391804210255,1.3043780677424497,-0.0209611126785758,A,H,0.3561883568714175,0.3770836237850529,False,True,H,2.55,3.5,2.63
2023-09-23,Ligue 1,Brest,Lyon,0.34600617693717,0.2941590242622005,0.3598347988006295,0.419707893580755,0.2674630897797241,0.3128290166395209,1.3249764850848909,1.368321002701525,0.043344517616634,A,H,0.3598347988006295,0.419707893580755,False,True,H,2.6,3.5,2.63
2023-09-24,Premier League,Arsenal,Tottenham,0.5787569641572395,0.2323420906424138,0.1889009452003466,0.5662841156284993,0.2094985888808212,0.2242172954906794,2.0867203810140027,1.1046987460766626,-0.98202163493734,H,H,0.5787569641572395,0.5662841156284993,True,False,D,1.67,4.33,4.33
2023-09-24,Premier League,Brighton,Bournemouth,0.7150671702516787,0.1747772018767043,0.1101556278716171,0.6912691527720185,0.2043429166981344,0.1043879305298471,2.4073216245373112,1.028590537579932,-1.3787310869573792,H,H,0.7150671702516787,0.6912691527720185,True,False,H,1.36,5.25,7.5
2023-09-24,Premier League,Chelsea,Aston Villa,0.499778461298262,0.2694334860469186,0.2307880526548194,0.4384937595656853,0.2562718921104079,0.3052343483239068,1.7566346331413465,1.1082631571224524,-0.6483714760188941,H,H,0.499778461298262,0.4384937595656853,True,False,A,1.91,3.75,3.8
2023-09-24,Premier League,Liverpool,West Ham,0.6970985205681208,0.1846152974057779,0.1182861820261013,0.7419713353854654,0.1743531621851144,0.0836755024294203,2.2606332314210285,0.8708296322163646,-1.3898035992046638,H,H,0.6970985205681208,0.7419713353854654,True,False,H,1.4,5.0,7.0
2023-09-24,Serie A,Torino,Roma,0.2868880046095487,0.3349041843333853,0.3782078110570657,0.2981695264384365,0.2656803754887145,0.436150098072849,1.1477363159738134,1.4261489646815908,0.2784126487077774,A,A,0.3782078110570657,0.436150098072849,True,False,D,3.1,2.9,2.6
2023-09-24,Serie A,Atalanta,Cagliari,0.7076987824164378,0.1820783172606549,0.1102229003229072,0.6768435252261762,0.2062776214358177,0.1168788533380059,2.1491792560704504,0.8977121000520225,-1.2514671560184278,H,H,0.7076987824164378,0.6768435252261762,True,False,H,1.4,5.0,8.0
2023-09-24,Serie A,Bologna,Napoli,0.2216947921758115,0.2643725273275801,0.5139326804966082,0.1757667440185202,0.2111011011858793,0.6131321547956005,1.1592926317094512,1.7263313714602884,0.5670387397508372,A,A,0.5139326804966082,0.6131321547956005,True,False,D,3.75,3.6,1.91
2023-09-24,Serie A,Empoli,Inter,0.0994950197140579,0.1552232318241546,0.7452817484617874,0.0947550275828411,0.2055331828384983,0.6997117895786605,0.9894536401981894,2.4656747623715525,1.4762211221733632,A,A,0.7452817484617874,0.6997117895786605,True,False,A,9.0,5.25,1.33
2023-09-24,Premier League,Sheffield United,Newcastle,0.1210537538665194,0.1796128186184279,0.6993334275150527,0.1520921659483446,0.2346808047602443,0.6132270292914109,0.965522611131136,2.353619915093991,1.388097303962855,A,A,0.6993334275150527,0.6132270292914109,True,False,A,7.0,4.75,1.44
2023-09-24,Serie A,Udinese,Fiorentina,0.2735743287352148,0.2879534430714933,0.4384722281932918,0.3663758640857794,0.2736980286395416,0.359926107274679,1.1833186712345158,1.34684442734594,0.163525756111424,A,H,0.4384722281932918,0.3663758640857794,False,True,A,3.2,3.5,2.25
2023-09-24,Ligue 1,Paris SG,Marseille,0.6071827285897959,0.2301044148855441,0.1627128565246599,0.5307706264529786,0.222768171923384,0.2464612016236373,2.0408323218311035,1.0685781827946783,-0.9722541390364252,H,H,0.6071827285897959,0.5307706264529786,True,False,H,1.62,4.2,5.25
2023-09-24,Ligue 1,Metz,Strasbourg,0.3041279572962541,0.3049014494858337,0.3909705932179121,0.3557016284978406,0.3121862608566811,0.3321121106454782,1.1482252033442233,1.2414245732570997,0.0931993699128763,A,H,0.3909705932179121,0.3557016284978406,False,True,A,2.88,3.25,2.45
2023-09-24,Ligue 1,Montpellier,Rennes,0.3283799929026911,0.2920590238358446,0.3795609832614642,0.2493780899446729,0.2621027112738022,0.4885191987815249,1.3692620340795123,1.5481421895488767,0.1788801554693644,A,A,0.3795609832614642,0.4885191987815249,True,False,D,2.7,3.5,2.5
2023-09-24,Bundesliga,Leverkusen,Heidenheim,0.7850381094297024,0.1371793735356026,0.077782517034695,0.606444632823096,0.2169310919624922,0.1766242752144118,2.957972992183725,0.9693764180053426,-1.9885965741783824,H,H,0.7850381094297024,0.606444632823096,True,False,H,1.22,6.5,12.0
2023-09-24,La Liga,Ath Madrid,Real Madrid,0.329095291023382,0.2982453894499414,0.3726593195266765,0.3703728357119625,0.2423625982385972,0.3872645660494403,1.3396216268369652,1.3457095328321167,0.0060879059951515,A,A,0.3726593195266765,0.3872645660494403,True,False,H,2.7,3.4,2.55
2023-09-24,La Liga,Betis,Cadiz,0.5290492427427006,0.2730419973930996,0.1979087598641997,0.4966184528155383,0.3065621236634269,0.1968194235210348,1.5857882963364762,0.8980381121292366,-0.6877501842072397,H,H,0.5290492427427006,0.4966184528155383,True,False,D,1.8,3.5,4.5
2023-09-24,Bundesliga,Ein Frankfurt,Freiburg,0.456266477452545,0.2819027705868102,0.2618307519606447,0.4161000785697366,0.2689860214707458,0.3149138999595175,1.5637581637893674,1.101561096573863,-0.4621970672155044,H,H,0.456266477452545,0.4161000785697366,True,False,D,2.05,3.6,3.4
2023-09-24,La Liga,Sociedad,Getafe,0.6337139409945733,0.2318002138435978,0.1344858451618288,0.6525411766882682,0.2267585155136225,0.1207003077981092,1.8158290773312429,0.7373497414660198,-1.078479335865223,H,H,0.6337139409945733,0.6525411766882682,True,False,H,1.53,3.8,7.0
2023-09-24,La Liga,Vallecano,Villarreal,0.356086754694962,0.2914658122040408,0.3524474331009972,0.338015429512251,0.2899747397653048,0.3720098307224441,1.2564083833829132,1.297445192990493,0.0410368096075799,H,A,0.356086754694962,0.3720098307224441,False,True,D,2.5,3.5,2.63
2023-09-24,Ligue 1,Le Havre,Clermont,0.3751502636481166,0.3037753029709507,0.3210744333809326,0.4085393648117765,0.2524084092142272,0.3390522259739964,1.276328960335808,1.2813277056391736,0.0049987453033657,H,H,0.3751502636481166,0.4085393648117765,True,False,H,2.4,3.3,2.88
2023-09-24,Ligue 1,Lens,Toulouse,0.5670342413415673,0.2543772698969485,0.1785884887614842,0.7006272140990101,0.2031853922515237,0.0961873936494662,1.7274625550119718,0.9184475575387986,-0.8090149974731732,H,H,0.5670342413415673,0.7006272140990101,True,False,H,1.73,3.8,5.0
2023-09-24,La Liga,Las Palmas,Granada,0.4755206781534085,0.28143743356467,0.2430418882819215,0.5195029397756232,0.2496269132435318,0.2308701469808448,1.6035843478177694,1.130458463629622,-0.4731258841881474,H,H,0.4755206781534085,0.5195029397756232,True,False,H,1.95,3.5,3.6
2023-09-26,La Liga,Mallorca,Barcelona,0.1212433939191632,0.1970543638365705,0.6817022422442662,0.1142775701500481,0.2011398658196063,0.6845825640303455,0.9588231585823288,2.19773313984246,1.2389099812601314,A,A,0.6817022422442662,0.6845825640303455,True,False,D,7.5,4.2,1.5
2023-09-26,La Liga,Sevilla,Almeria,0.577032895818831,0.2489931386724019,0.1739739655087671,0.539101492563906,0.2573566133374098,0.2035418940986841,1.9307135929469736,1.1135040552559372,-0.8172095376910364,H,H,0.577032895818831,0.539101492563906,True,False,H,1.67,3.8,5.0
2023-09-26,Ligue 1,Lille,Reims,0.4978140147479158,0.2692426387375909,0.2329433465144932,0.5761215348255142,0.2367478626362559,0.1871306025382297,1.6844526157765756,1.1449275384932118,-0.5395250772833637,H,H,0.4978140147479158,0.5761215348255142,True,False,A,1.91,3.75,3.75
2023-09-26,Serie A,Juventus,Lecce,0.655602209251681,0.2147057890211867,0.1296920017271322,0.6651635121482519,0.225627004953241,0.1092094828985072,2.056430155327848,0.8641007978101803,-1.192329357517668,H,H,0.655602209251681,0.6651635121482519,True,False,H,1.5,4.2,7.0
2023-09-27,Serie A,Empoli,Salernitana,0.4025291930535307,0.3059876269621567,0.2914831799843126,0.3645361609539799,0.2915102136223269,0.3439536254236932,1.3976866212333745,1.1669451780933144,-0.23074144314006,H,H,0.4025291930535307,0.3645361609539799,True,False,H,2.3,3.3,3.2
2023-09-27,Serie A,Verona,Atalanta,0.1994382340720107,0.2520260942170461,0.5485356717109432,0.1814360344558016,0.2707208574571366,0.5478431080870617,0.9663231174512026,1.6812443962980388,0.7149212788468362,A,A,0.5485356717109432,0.5478431080870617,True,False,A,4.2,3.75,1.83
2023-09-27,Serie A,Napoli,Udinese,0.7179387361861627,0.1773767494230581,0.1046845143907791,0.7580818874915405,0.1646542110955137,0.0772639014129457,2.310596205508471,0.8477679316578351,-1.462828273850636,H,H,0.7179387361861627,0.7580818874915405,True,False,H,1.36,5.0,8.5
2023-09-27,Serie A,Lazio,Torino,0.4322011116491436,0.3048151070976587,0.2629837812531976,0.5830276586717829,0.2260955131934977,0.1908768281347194,1.3763032147854657,1.0231703751780183,-0.3531328396074473,H,H,0.4322011116491436,0.5830276586717829,True,False,H,2.15,3.25,3.5
2023-09-27,Serie A,Cagliari,Milan,0.161347170144906,0.2332777643475981,0.6053750655074958,0.1592573125934784,0.243187915676708,0.5975547717298135,0.9783618072880664,1.5907657415897192,0.6124039343016527,A,A,0.6053750655074958,0.5975547717298135,True,False,A,5.25,3.8,1.67
2023-09-27,Serie A,Inter,Sassuolo,0.729946307856868,0.1665193437621215,0.1035343483810105,0.7558715363293176,0.1556826118688945,0.0884458518017879,2.325652716831472,0.8833097617096353,-1.4423429551218363,H,H,0.729946307856868,0.7558715363293176,True,False,A,1.33,5.5,8.0
2023-09-27,La Liga,Valencia,Sociedad,0.3405914782020209,0.3195795535838514,0.3398289682141275,0.2953901580967277,0.2493927134215355,0.4552171284817368,1.281451407355649,1.2796521275677286,-0.0017992797879204,H,A,0.3405914782020209,0.4552171284817368,False,True,A,2.63,3.1,2.8
2023-09-27,La Liga,Real Madrid,Las Palmas,0.7898814629931442,0.1320720318145711,0.0780465051922847,0.7763010766755614,0.1544552710653945,0.0692436522590441,2.7465886537610857,0.8005299134264975,-1.946058740334588,H,H,0.7898814629931442,0.7763010766755614,True,False,H,1.2,7.0,11.0
